1609511100.0,29424.19000000,29427.11000000,29419.29000000,29423.74000000,37.32962100,1609511159999,1098353.39903870,699,24.13386900,710066.99798138,0
1609511160.0,29423.73000000,29441.99000000,29410.00000000,29429.90000000,49.33560100,1609511219999,1451716.53699005,930,26.37040600,775833.20016430,0
1609511220.0,29429.76000000,29447.69000000,29410.05000000,29434.76000000,38.76274600,1609511279999,1140852.58629719,1011,17.93462800,527868.51210202,0
1609511280.0,29434.76000000,29443.62000000,29432.87000000,29433.37000000,18.14148200,1609511339999,534020.71246725,615,9.61749800,283102.70788563,0
1609511340.0,29433.97000000,29439.61000000,29410.01000000,29415.94000000,45.18090300,1609511399999,1329431.84786237,1078,13.15907800,387223.58493449,0
1609511400.0,29415.95000000,29430.00000000,29415.94000000,29424.02000000,34.87707500,1609511459999,1026216.67214959,843,19.02447000,559767.06463254,0
1609511460.0,29424.07000000,29440.12000000,29418.07000000,29426.17000000,19.89126600,1609511519999,585373.20961090,720,10.58520000,311506.64896680,0
1609511520.0,29426.17000000,29426.17000000,29385.67000000,29390.88000000,67.56892500,1609511579999,1986894.61673638,1396,20.53697100,603922.68569429,0
1609511580.0,29390.87000000,29396.33000000,29338.36000000,29354.17000000,61.86094500,1609511639999,1816995.47114538,1548,19.81114000,581879.58889876,0
1609511640.0,29349.96000000,29355.06000000,29320.00000000,29352.56000000,86.90937600,1609511699999,2549796.18896355,1741,31.06269900,911372.52240455,0
1609511700.0,29353.11000000,29383.59000000,29346.01000000,29357.27000000,44.43190300,1609511759999,1305025.95063295,1238,21.70627400,637504.56600392,0
1609511760.0,29357.26000000,29384.13000000,29350.00000000,29377.58000000,34.42887100,1609511819999,1011003.95267601,910,11.51520100,338192.78554166,0
1609511820.0,29377.58000000,29399.00000000,29372.24000000,29384.16000000,23.02176100,1609511879999,676541.65827029,843,14.87921200,437259.74811853,0
1609511880.0,29384.16000000,29396.31000000,29370.10000000,29390.42000000,19.74041800,1609511939999,580020.98692588,793,12.87100500,378194.12002272,0
1609511940.0,29389.08000000,29397.12000000,29380.00000000,29386.58000000,14.56440200,1609511999999,428031.50393999,598,6.53589800,192083.97860520,0
1609512000.0,29386.57000000,29400.00000000,29375.08000000,29399.99000000,24.45551900,1609512059999,718751.40763544,773,16.34535000,480393.85899859,0
